faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive	armory_item_set	supports_upgrades
#units_custom_battle_permissions_tables;11;db/units_custom_battle_permissions_tables/rhox_mar_vanilla_units										
rhox_mar_marienburg	false	wh2_pro07_emp_cha_wizard_death_0	true	true	ui/portraits/portholes/no_culture/emp_wizard_amethyst_campaign_01_0.png	wh2_pro07_uniform_emp_amethyst_wizard_01	wh_pro07_emp_cha_wizard_death_0	false		false
rhox_mar_marienburg	false	wh2_pro07_emp_cha_wizard_death_2	true	true	ui/portraits/portholes/no_culture/emp_wizard_amethyst_campaign_01_0.png	wh2_pro07_uniform_emp_amethyst_wizard_01	wh_pro07_emp_cha_wizard_death_2	false		false
rhox_mar_marienburg	false	wh2_pro07_emp_cha_wizard_death_3	true	true	ui/portraits/portholes/no_culture/emp_wizard_amethyst_campaign_01_0.png	wh2_pro07_uniform_emp_amethyst_wizard_01	wh_pro07_emp_cha_wizard_death_3	false		false
rhox_mar_marienburg	false	wh_dlc03_emp_cha_wizard_beasts_0	true	true	ui/portraits/portholes/no_culture/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_01	wh_dlc03_emp_cha_wizard_beasts_0	false		false
rhox_mar_marienburg	false	wh_dlc03_emp_cha_wizard_beasts_2	true	true	ui/portraits/portholes/no_culture/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_01	wh_dlc03_emp_cha_wizard_beasts_0	false		false
rhox_mar_marienburg	false	wh_dlc03_emp_cha_wizard_beasts_3	true	true	ui/portraits/portholes/no_culture/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_01	wh_dlc03_emp_cha_wizard_beasts_0	false		false
rhox_mar_marienburg	false	wh_dlc03_emp_cha_wizard_beasts_4	true	true	ui/portraits/portholes/no_culture/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_01	wh_dlc03_emp_cha_wizard_beasts_0	false		false
rhox_mar_marienburg	false	wh_dlc05_emp_cha_wizard_life_0	true	true	ui/portraits/portholes/no_culture/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_0	false		false
rhox_mar_marienburg	false	wh_dlc05_emp_cha_wizard_life_2	true	true	ui/portraits/portholes/no_culture/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_2	false		false
rhox_mar_marienburg	false	wh_dlc05_emp_cha_wizard_life_3	true	true	ui/portraits/portholes/no_culture/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_3	false		false
rhox_mar_marienburg	false	wh_dlc05_emp_cha_wizard_shadows_0	true	true	ui/portraits/portholes/no_culture/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_0	false		false
rhox_mar_marienburg	false	wh_dlc05_emp_cha_wizard_shadows_2	true	true	ui/portraits/portholes/no_culture/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_2	false		false
rhox_mar_marienburg	false	wh_dlc05_emp_cha_wizard_shadows_3	true	true	ui/portraits/portholes/no_culture/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_3	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_captain_0	true	true	ui/portraits/portholes/no_culture/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_01	wh_main_emp_cha_captain_0	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_captain_2	true	true	ui/portraits/portholes/no_culture/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_01	wh_main_emp_cha_captain_2	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_captain_3	true	true	ui/portraits/portholes/no_culture/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_01	wh_main_emp_cha_captain_3	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_warrior_priest_0	true	true	ui/portraits/portholes/no_culture/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_01	wh_main_emp_cha_warrior_priest_0	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_warrior_priest_2	true	true	ui/portraits/portholes/no_culture/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_01	wh_main_emp_cha_warrior_priest_2	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_witch_hunter	true	true	ui/portraits/portholes/no_culture/emp_witch_hunter_campaign_01_0.png	wh_main_uniform_emp_witch_hunter_01	wh_main_emp_cha_witch_hunter	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_wizard_fire_0	true	true	ui/portraits/portholes/no_culture/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_01	wh_main_emp_cha_wizard_fire_0	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_wizard_fire_2	true	true	ui/portraits/portholes/no_culture/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_01	wh_main_emp_cha_wizard_fire_2	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_wizard_fire_3	true	true	ui/portraits/portholes/no_culture/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_01	wh_main_emp_cha_wizard_fire_3	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_wizard_heavens_0	true	true	ui/portraits/portholes/no_culture/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_0	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_wizard_heavens_2	true	true	ui/portraits/portholes/no_culture/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_2	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_wizard_heavens_4	true	true	ui/portraits/portholes/no_culture/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_4	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_wizard_light_0	true	true	ui/portraits/portholes/no_culture/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_01	wh_main_emp_cha_wizard_light_0	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_wizard_light_2	true	true	ui/portraits/portholes/no_culture/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_01	wh_main_emp_cha_wizard_light_2	false		false
rhox_mar_marienburg	false	wh_main_emp_cha_wizard_light_4	true	true	ui/portraits/portholes/no_culture/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_01	wh_main_emp_cha_wizard_light_4	false		false
rhox_mar_marienburg	false	wh2_dlc13_emp_inf_archers_ror_0	true	true				false		false
rhox_mar_marienburg	false	wh_dlc04_emp_art_hammer_of_the_witches_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh_dlc04_emp_art_sunmaker_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh_dlc04_emp_cav_royal_altdorf_gryphites_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh_dlc04_emp_cav_zintlers_reiksguard_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh_dlc04_emp_inf_sigmars_sons_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh_dlc04_emp_inf_silver_bullets_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh_dlc04_emp_inf_stirlands_revenge_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh_dlc04_emp_inf_tattersouls_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh_dlc04_emp_veh_templehof_luminark_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh2_dlc13_emp_inf_huntsmen_ror_0_cus_emp	true	true				false		false
rhox_mar_marienburg	false	wh2_dlc13_emp_veh_war_wagon_ror_0_cus_emp	true	true				false		false
