ability	land_unit
#land_units_to_unit_abilites_junctions_tables;0;db/land_units_to_unit_abilites_junctions_tables/rhox_mar_wounds	
wh3_main_unit_passive_single_entity	hkrul_jk
wh3_main_unit_passive_single_entity	hkrul_jk_barded_warhorse
wh3_main_unit_passive_single_entity	hkrul_pg
wh3_main_unit_passive_single_entity	hkrul_pg_barded_warhorse
wh3_main_unit_passive_single_entity	hkrul_hendrik
wh3_main_unit_passive_single_entity	hkrul_hendrik_warhorse
wh3_main_unit_passive_single_entity	wh_main_emp_cha_captain_2_jk
wh3_main_unit_passive_single_entity	wh3_main_ksl_cha_patriarch_1_jk
wh3_main_unit_passive_single_entity	hkrul_solkan
wh3_main_unit_passive_single_entity	hkrul_solkan_mirror
wh3_main_unit_passive_single_entity	hkrul_solkan_horse
wh3_main_unit_passive_single_entity	hkrul_mar_caravan_master
wh3_main_unit_passive_single_entity	hkrul_hendrik_pegasus
wh3_main_unit_passive_single_entity	hkrul_crispijn
wh3_main_unit_passive_single_entity	hkrul_mar_egmond
wh3_main_unit_passive_single_entity	hkrul_mar_egmond_horse
wh3_main_unit_passive_single_entity	hkrul_mar_egmond_longma
wh3_main_unit_passive_single_entity	hkrul_mar_munvard_01
wh3_main_unit_passive_single_entity	hkrul_mar_munvard_02
wh3_main_unit_passive_single_entity	hkrul_mar_caravan_master_horse
wh3_main_unit_passive_single_entity	hkrul_guzunda
wh3_main_unit_passive_single_entity	hkrul_alicia
wh3_main_unit_passive_single_entity	hkrul_alicia_horse
wh3_main_unit_passive_single_entity	hkrul_alicia_hellsteed
wh3_main_unit_passive_single_entity	hkrul_lisette
wh3_main_unit_passive_single_entity	hkrul_cross
wh3_main_unit_passive_single_entity	snek_hkrul_mar_landship
wh3_main_unit_passive_single_entity	snek_hkrul_mar_ror_landship
wh3_main_unit_passive_single_entity	hkrul_carriers
wh3_main_unit_passive_single_entity	hkrul_carriers_ror
