set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_dauphine		
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_01	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_02	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_06	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_07	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_08	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_09	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_unique_0	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_unique_1	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_unique_2	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_unique_3	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_unique_4	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_unique_5	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_unique_6	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_unique_7	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_unique_8	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_special_7	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_0	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_01	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_02	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_03	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_04	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_05	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_06	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_07	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_08	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_09	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_10	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_11	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_battle_12	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_01	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_02	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_03	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_04	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_05	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_06	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_07	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_08	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_09	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_10	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_self_11	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_01	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_02	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_03	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_04	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_05	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_06	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_07	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_08	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_09	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_10	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_campaign_11	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_innate	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_special_0	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_special_1	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_special_2	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_special_3	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_special_4	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_special_5	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_special_6	false
skill_node_set_hkrul_dauphine	hkrul_dauphine_banner	false
skill_node_set_hkrul_dauphine	hkrul_dauphine_Cultist	false
skill_node_set_hkrul_dauphine	hkrul_dauphine_sword	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_10	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_11	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_12	false
skill_node_set_hkrul_dauphine	hkrul_skill_node_hkrul_dauphine_misc_14	false
skill_node_set_hkrul_dauphine	ovn_skill_node_mar_sea_wizard_magic_00_dummy	false
