set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_mar		
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_0	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_1_1	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_1_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_1_3	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_1_4	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_3_1	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_3_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_3_3	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_3_4	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_campaign_4	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_innate	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_0_1	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_0_3	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_0_7	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_0_8	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_0_6	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_0_5	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_0_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_1_0	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_1_1	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_1_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_1_3	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_1_4	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_3	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_2_0	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_2_1_1	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_2_1_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_2_2_1	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_2_2_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_2_3_1	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_2_3_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_2_4	false
skill_node_set_hkrul_jk	skill_node_hkrul_jk_special_0_0_1	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_0	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_1	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_2	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_3	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_4	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_5	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_6	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_7	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_8	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_12	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_9	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_11	false
skill_node_set_hkrul_jk	skill_node_hkrul_jaan_4_10	false
