set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_lector_manann		
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_01	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_02	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_03	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_04	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_05	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_06	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_07	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_08	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_09	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_10	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_11	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_12	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_battle_13	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_01	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_02	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_03	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_04	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_05	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_06	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_07	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_08	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_09	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_10	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_campaign_11	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_immortality	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_01	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_02	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_03	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_04	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_05	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_06	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_07	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_08	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_09	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_10	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_self_11	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_unique_06	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_unique_07	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_mentor	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_01	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_02	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_03	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_04	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_05	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_06	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_07	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_08	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_09	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_10	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_11	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_12	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_13	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_14	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_15	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_16	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_innate_17	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_unique_02	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_unique_03	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_unique_04	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_special_01	false
skill_node_set_hkrul_lector_manann	hkrul_lector_manann_special_02	false
skill_node_set_hkrul_lector_manann	rhox_mar_agent_action_scaling	false
