key	text	tooltip
#Loc;1;text/db/!hkrul_mar_ui_text_replacements.loc		
ui_text_replacements_localised_text_ovn_ivory_road_tooltip	Gilded Route	true
ui_text_replacements_localised_text_ovn_ivory_road	Gilded Route	true
ui_text_replacements_localised_text_ovn_ivory_road_tooltip_ovn_sc_mar_marienburg	Gouden Route||Dispatch trade convoys along the Gouden Route. Each route provides its own risks and rewards.	true
ui_text_replacements_localised_text_ovn_ivory_road_ovn_sc_mar_marienburg	Gilded Route	true
ui_unit_group_parents_onscreen_name_marienburg	Marienburg	true
ui_unit_groupings_onscreen_hkrul_mar_cav	Shock Cavalry	true
ui_unit_groupings_tooltip_hkrul_mar_cav	Fast moving and with a long range, missile cavalry excel at harassing their enemies, but are weak if pinned in melee.	true
ui_unit_groupings_onscreen_hkrul_mar_cav_sword	Melee Cavalry	true
ui_unit_groupings_tooltip_hkrul_mar_cav_sword	Fast, and good against smaller targets, cavalry also have more staying power in melee than charge-focused shock cavalry.	true
ui_unit_groupings_onscreen_hkrul_mar_inf_sword	Sword Infantry	true
ui_unit_groupings_tooltip_hkrul_mar_inf_sword	The sword's main advantage in combat is flexibility. It can be used offensively and defensively, and it offers a good compromise between regular and armour-piercing damage.	true
ui_unit_groupings_onscreen_hkrul_mar_inf_gsword	Greatsword Infantry	true
ui_unit_groupings_tooltip_hkrul_mar_inf_gsword	The greatsword is a large, balanced weapon with improved armour-piercing capabilities.	true
ui_unit_groupings_onscreen_hkrul_mar_inf_halberd	Halberd Infantry	true
ui_unit_groupings_tooltip_hkrul_mar_inf_halberd	Similar to spears, halberds are a good choice against large enemies. They are heavier than spears, giving them the edge against armour.	true
ui_unit_groupings_onscreen_hkrul_mar_cannon	Siege Artillery	false
ui_unit_groupings_onscreen_hkrul_mar_infantry_spear	Spear Infantry	false
ui_unit_groupings_onscreen_hkrul_mar_missile_infantry_bow	Missile Infantry	false
ui_unit_groupings_onscreen_hkrul_mar_missile_infantry_pistol	Close-Quarters Infantry	false
ui_unit_groupings_onscreen_hkrul_mar_missile_infantry_rifle	Missile Infantry	false
ui_unit_groupings_onscreen_hkrul_mar_flying_monstrous_cavalry	Flying Monstrous Cavalry	false
ui_unit_groupings_onscreen_hkrul_mar_wh_dlc07_brt_grail_relique	Support Infantry	false
ui_unit_groupings_onscreen_hkrul_mar_infantry_axe	Axe Infantry	false
ui_unit_groupings_onscreen_hkrul_mar_infantry_spear_halberd	Halberd Infantry	false
ui_unit_groupings_onscreen_hkrul_mar_missile_cavalry_rifle	Missile Cavalry	false
ui_unit_groupings_onscreen_hkrul_mar_field_gun	Field Gun	false
ui_unit_groupings_onscreen_hkrul_mar_emp_captain	Melee Specialist	false
ui_unit_groupings_onscreen_hkrul_mar_wh2_main_infantry_dual_swords	Dual Sword Infantry	true
ui_unit_groupings_onscreen_hkrul_mar_missile_cavalry_bow	Missile Cavalry	true
campaign_localised_strings_string_rhox_panel_open_button	The Merchant Houses || Unite the Great families of Marienburg by showing your prowess. 	false
campaign_localised_strings_string_rhox_piece_tab	The Merchant Houses	false
campaign_localised_strings_string_rhox_reserve_convoy	Reserve Convoys	false
campaign_localised_strings_string_rhox_active_convoy	Active Convoy	false
campaign_localised_strings_string_rhox_no_active_convoy	No active convoys	false
campaign_localised_strings_string_rhox_money_cant_decrease_tooltip	[[col:red]]Cannot further reduce number of uses[[/col]]	false
campaign_localised_strings_string_rhox_money_increase_tooltip	Increase number of uses\\nCost: [[img:icon_income]][[/img]]5000	false
campaign_localised_strings_string_rhox_money_decrease_tooltip	Reduce number of uses\\nRefunds: [[img:icon_income]][[/img]]5000	false
campaign_localised_strings_string_rhox_money_cant_increase_tooltip	[[col:red]]Maximum uses reached[[/col]]	false
campaign_localised_strings_string_rhox_money_lack_money_increase_tooltip	You need [[img:icon_income]][[/img]]5000 to increase the number of uses.	false
campaign_localised_strings_string_rhox_mar_talons_lock	[[col:red]]This unit will become available after building the Rijker's Isle landmark. [[/col]]	false
campaign_localised_strings_string_rhox_mar_phy_exc_lock	[[col:red]]This unit will become available after completing the Clan Fooger mission.[[/col]]	false
ui_unit_group_parents_onscreen_name_rhox_emp_ror	Reikland	false
ui_unit_groupings_onscreen_hkrul_mar_caravan_hero	Caravan Specialist	false
