character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_lisette				
hkrul_lisette_special_1_0	wh_main_effect_character_stat_bonus_vs_infantry	1	character_to_character_own	10.0000
hkrul_lisette_special_1_0	wh_main_effect_character_wound_recovery_time_mod	1	character_to_character_own	-2.0000
hkrul_lisette_special_1_1	wh3_main_effect_caravan_lower_toll	1	agent_to_parent_army_general_own	-25.0000
hkrul_lisette_special_1_1	rhox_mar_effect_additional_caravan_cargo	1	agent_to_parent_army_general_own	200.0000
hkrul_lisette_special_1_2	wh_main_effect_force_all_campaign_replenishment_rate	1	agent_to_parent_army_own	6.0000
hkrul_lisette_special_1_2	hkrul_mar_enable_dagger	1	character_to_character_own	1.0000
hkrul_lisette_special_1_3	wh_main_effect_force_stat_armour	1	agent_to_parent_army_own	5.0000
hkrul_lisette_special_1_3	wh3_main_effect_caravan_cargo_value	1	agent_to_parent_army_general_own	15.0000
hkrul_lisette_special_2_0	hkrul_enable_mar_lockpick	1	character_to_character_own	1.0000
hkrul_lisette_special_2_0	wh_main_effect_character_mod_ancillary_steal	1	character_to_character_own	20.0000
hkrul_lisette_special_0_1	hkrul_mar_enable_smoke	1	character_to_character_own	1.0000
hkrul_lisette_agent_actions	wh2_main_effect_agent_action_enable_spy_assist_army_scavenge	1	character_to_character_own	1.0000
hkrul_lisette_agent_actions	wh2_main_effect_agent_action_enable_spy_assist_army_enhance_mobility	1	character_to_character_own	1.0000
hkrul_lisette_agent_actions	wh2_main_effect_agent_action_enable_spy_hinder_agent_assassinate	1	character_to_character_own	1.0000
hkrul_lisette_agent_actions	wh2_main_effect_agent_action_enable_spy_hinder_army_assault_units	1	character_to_character_own	1.0000
hkrul_lisette_agent_actions	wh2_main_effect_agent_action_enable_spy_hinder_army_block_army	1	character_to_character_own	1.0000
hkrul_lisette_agent_actions	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	1	character_to_enemy_province	-5.0000
hkrul_lisette_agent_actions	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	1	character_to_province_own	3.0000
innate_hkrul_lisette	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_lisette	wh_main_effect_character_stat_speed	1	character_to_character_own	15.0000
innate_hkrul_lisette	wh3_main_effect_character_campaign_experience_mod	1	character_to_character_own	15.0000
innate_hkrul_cross	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_cross	wh2_main_effect_force_stat_melee_attack_at_sea	1	agent_to_parent_army_own	5.0000
hkrul_cross_agent_actions	wh2_main_effect_agent_action_enable_champion_assist_army_scouting	1	character_to_character_own	1.0000
hkrul_cross_agent_actions	wh2_main_effect_agent_action_enable_champion_assist_army_scavenge	1	character_to_character_own	1.0000
hkrul_cross_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	1	character_to_character_own	1.0000
hkrul_cross_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	1	character_to_character_own	1.0000
hkrul_cross_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	1	character_to_character_own	1.0000
hkrul_cross_agent_actions	wh2_main_effect_agent_action_passive_stimulate_growth_effect_negative	1	character_to_enemy_province	-10.0000
hkrul_cross_agent_actions	wh2_main_effect_agent_action_passive_stimulate_growth_effect_positive	1	character_to_province_own	10.0000
hkrul_cross_special_1_0	wh3_main_effect_caravan_double_move	1	agent_to_parent_army_general_own	20.0000
hkrul_cross_special_1_0	wh3_main_effect_caravan_speed	1	agent_to_parent_army_general_own	-20.0000
hkrul_cross_special_1_1	wh_main_effect_character_stat_bonus_vs_infantry	1	character_to_character_own	10.0000
hkrul_cross_special_1_1	wh_main_effect_character_stat_aura_leadership_effect	1	character_to_character_own	10.0000
hkrul_cross_special_1_2	wh3_main_effect_caravan_cargo_value	1	agent_to_parent_army_general_own	15.0000
hkrul_cross_special_1_2	hkrul_enable_tales	1	character_to_character_own	1.0000
hkrul_cross_special_1_3	wh_main_effect_force_stat_leadership	1	agent_to_parent_army_own	5.0000
hkrul_cross_special_1_3	wh_main_effect_force_all_campaign_replenishment_rate	1	agent_to_parent_army_own	8.0000
hkrul_cross_special_2_0	wh2_twa03_attrition_immunity_high_seas_reef_storm	1	agent_to_parent_army_own	1.0000
hkrul_cross_special_2_0	hkrul_enable_knot	1	character_to_character_own	1.0000
hkrul_cross_special_0_1	hkrul_elf_md	1	agent_to_parent_army_own	8.0000
hkrul_cross_special_0_1	wh3_main_effect_allegiance_points_mod_high_elves	1	character_to_faction_unseen	15.0000
hkrul_lisette_special_0_1	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	20.0000
hkrul_lisette_special_1_4	wh2_dlc10_effect_ability_enable_guardian	1	character_to_character_own	1.0000
hkrul_lisette_agent_actions	wh2_main_effect_agent_action_enable_spy_hinder_settlement_scout_settlement	1	character_to_character_own	1.0000
hkrul_cross_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_settlement_scout_settlement	1	character_to_character_own	1.0000
