character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_camille				
hkrul_dauphine_special_0_2	hkrul_dauphine_empire	1	character_to_faction_unseen	1.0000
hkrul_dauphine_special_0_2	hkrul_dauphine_cult_sigmar	1	character_to_faction_unseen	-100.0000
hkrul_dauphine_special_0_1	hkrul_force_stat_armour_defending_sea	1	character_to_force_own_factionwide	15.0000
hkrul_dauphine_special_1_0	wh2_twa03_attrition_immunity_high_seas_reef_storm	1	general_to_force_own	1.0000
hkrul_dauphine_special_1_1	hkrul_turns_fanatics_manann	1	general_to_force_own	-1.0000
hkrul_dauphine_special_1_1	hkrul_recruitment_cost_manann	1	general_to_force_own	-25.0000
hkrul_dauphine_special_1_2	hkrul_manann_trident	1	character_to_character_own	1.0000
hkrul_dauphine_special_1_3	wh_main_effect_economy_gdp_mod_trade_sea	1	character_to_region_own_factionwide	10.0000
hkrul_dauphine_special_1_3	wh_main_effect_technology_research_rate_mod	1	character_to_faction_unseen	10.0000
hkrul_dauphine_special_1_4	hkrul_manann_shield	1	character_to_character_own	1.0000
hkrul_dauphine_special_1_5	hkrul_stat_bvl_sea	1	character_to_character_own	30.0000
hkrul_dauphine_special_1_5	hkrul_charge_manann_fanatic	1	general_to_force_own	15.0000
hkrul_dauphine_special_1_6	hkrul_manann_bombardment	1	character_to_character_own	1.0000
hkrul_dauphine_special_1_7	hkrul_dauhpine_cooldown_prayers	1	character_to_character_own	-25.0000
hkrul_dauphine_special_1_8	hkrul_mar_water_blast	1	character_to_character_own	1.0000
hkrul_dauphine_mount	hkrul_dauphine_mount	1	character_to_character_own	1.0000
hkrul_dauphine_mount_2	hkrul_lector_mount	1	character_to_character_own	1.0000
hkrul_dauphine_mount_3	hkrul_dauphine_mount_3	1	character_to_character_own	1.0000
hkrul_dauphine_mount_3	wh_main_effect_character_stat_leadership_aura_size	1	character_to_character_own	25.0000
hkrul_dauphine_special_2_0	rhox_dauphine_mission_dummy	1	character_to_character_own	1.0000
hkrul_dauphine_special_2_1	rhox_dauphine_mission_dummy	1	character_to_character_own	1.0000
hkrul_dauphine_special_2_2	rhox_dauphine_mission_dummy	1	character_to_character_own	1.0000
hkrul_dauphine_special_2_3	rhox_dauphine_mission_dummy	1	character_to_character_own	1.0000
hkrul_dauphine_special_2_4	rhox_dauphine_mission_dummy	1	character_to_character_own	1.0000
hkrul_dauphine_special_2_5	rhox_dauphine_mission_dummy	1	character_to_character_own	1.0000
hkrul_dauphine_special_2_6	rhox_dauphine_mission_dummy	1	character_to_character_own	1.0000
hkrul_dauphine_special_2_7	rhox_dauphine_mission_dummy	1	character_to_character_own	1.0000
hkrul_dauphine_special_1_7	hkrul_recruit_rank_fanatic	1	general_to_force_own	3.0000
hkrul_dauphine_special_1_0	hkrul_upkeep_fanatic	1	general_to_force_own	-20.0000
innate_hkrul_dauphine	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_dauphine	hkrul_mar_fish	1	character_to_character_own	1.0000
innate_hkrul_dauphine	hkrul_dauphine_effect_dummy	1	character_to_character_own	1.0000
innate_hkrul_dauphine	wh2_main_effect_force_stat_melee_attack_at_sea	1	general_to_force_own	8.0000
innate_hkrul_dauphine	wh2_main_effect_building_construction_time_mod_ports	1	character_to_region_own_factionwide	-2.0000
