character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_alicia				
innate_hkrul_alicia	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_alicia	wh3_main_effect_force_stat_movement_speed_zombies	1	agent_to_parent_army_own	5.0000
innate_hkrul_alicia	wh_main_effect_character_stat_bonus_vs_infantry	1	character_to_character_own	5.0000
hkrul_alicia_agent_actions	wh2_main_effect_agent_action_enable_dignitary_assist_army_replenish_troops	1	character_to_character_own	1.0000
hkrul_alicia_agent_actions	wh2_main_effect_agent_action_enable_dignitary_hinder_agent_wound	1	character_to_character_own	1.0000
hkrul_alicia_agent_actions	wh2_main_effect_agent_action_enable_dignitary_hinder_army_hinder_replenishment	1	character_to_character_own	1.0000
hkrul_alicia_agent_actions	wh2_main_effect_agent_action_enable_dignitary_hinder_settlement_damage_building	1	character_to_character_own	1.0000
hkrul_alicia_agent_actions	wh2_main_effect_agent_action_enable_dignitary_hinder_settlement_scout_settlement	1	character_to_character_own	1.0000
hkrul_alicia_agent_actions	wh2_main_effect_agent_action_enable_dignitary_passive_spread_corruption_vmp	1	character_to_character_own	1.0000
hkrul_alicia_agent_actions	wh3_main_effect_agent_action_passive_spread_corruption_vampiric_effect	1	character_to_province_any	2.0000
hkrul_alicia_special_1_0	wh2_dlc16_enable_charmed_attacks	1	character_to_character_own	1.0000
hkrul_alicia_special_1_0	wh_main_effect_character_stat_leadership_aura_size	1	character_to_character_own	20.0000
hkrul_alicia_special_1_1	wh_main_effect_agent_action_cost_mod	1	character_to_character_own	-30.0000
hkrul_alicia_special_1_1	wh_main_effect_agent_action_success_chance	1	character_to_character_own	20.0000
hkrul_alicia_special_1_2	wh_main_effect_force_stat_speed	1	agent_to_parent_army_own	5.0000
hkrul_alicia_special_1_2	wh3_main_effect_allegiance_points_mod	1	character_to_faction	15.0000
hkrul_alicia_special_1_3	hkrul_enable_alicia_monkshood	1	character_to_character_own	1.0000
hkrul_alicia_special_2_0	hkrul_mar_enable_guardian_dummy	1	character_to_character_own	1.0000
hkrul_alicia_special_2_0	hkrul_mar_enable_md_munvard_dummy	1	agent_to_parent_army_general_own	15.0000
hkrul_alicia_agent_actions	rhox_mar_effect_agent_action_enable_dignitary_hinder_settlement_establish_pirate_cove	1	character_to_character_own	1.0000
innate_hkrul_alicia	rhox_mar_alicia_criminal_network_dummy	1	character_to_character_own	1.0000
hkrul_lector_manann_trident	hkrul_manann_trident	1	character_to_character_own	1.0000
hkrul_lector_manann_shield	hkrul_manann_shield	1	character_to_character_own	1.0000
hkrul_lector_manann_fury	hkrul_manann_bombardment	1	character_to_character_own	1.0000
hkrul_lector_mount	hkrul_lector_mount	1	character_to_character_own	1.0000
hkrul_lector_manann_benediction	hkrul_manann_benediction	1	character_to_character_own	1.0000
hkrul_lector_manann_bastion	hkrul_manann_bastion	1	character_to_character_own	1.0000
hkrul_manann_ward	wh_main_effect_character_stat_missile_resistance	1	character_to_character_own	10.0000
