character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_mar_innates				
innate_hkrul_jk	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_jk	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0000
innate_hkrul_jk	hkrul_effect_xp_stealing_jaan_dummy	1	character_to_character_own	35.0000
innate_hkrul_jk	copycat_leadership_per_trade_agreement	1	character_to_character_own	1.0000
innate_hkrul_hendrik	wh2_main_effect_technology_economy_gdp_mod_culture_mining_empire	1	character_to_region_own_provincewide	50.0000
innate_hkrul_hendrik	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_pg	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_pg	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0000
innate_hkrul_pg	wh_main_effect_economy_gdp_mod_all	1	character_to_region_own_provincewide	8.0000
innate_hkrul_pg	hkrul_pg_enable_bomb	1	character_to_character_own	1.0000
innate_hkrul_hendrik	hkrul_mar_time_ports	1	faction_to_region_own	-1.0000
innate_hkrul_solkan	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_solkan	hkrul_enable_marked_solkan	1	character_to_character_own	1.0000
innate_hkrul_solkan	wh3_main_effect_force_stat_ward_save_vs_chaos_daemons	1	character_to_character_own	10.0000
innate_hkrul_jk	hkrul_enable_jaan_bribe	1	character_to_character_own	1.0000
