character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_slaver				
hkrul_skill_innate_slaver_innate_1	wh3_prologue_effect_reduce_line_of_sight	1	character_to_character_own	-50.0000
hkrul_skill_innate_slaver_innate_2	wh3_prologue_effect_reduce_line_of_sight	1	character_to_character_own	-50.0000
hkrul_slaver_special_0_1	wh3_main_effect_caravan_double_move_dummy	1	character_to_character_own	5.0000
hkrul_slaver_special_0_1	wh3_main_effect_caravan_speed_dummy	1	character_to_character_own	-30.0000
hkrul_slaver_special_0_1	wh3_main_effect_caravan_double_move_dummy	2	character_to_character_own	10.0000
hkrul_slaver_special_0_1	wh3_main_effect_caravan_speed_dummy	2	character_to_character_own	-50.0000
hkrul_slaver_special_0_2	wh3_main_effect_caravan_cargo_capacity	1	character_to_character_own	20.0000
hkrul_slaver_special_0_2	wh3_main_effect_caravan_lower_toll_dummy	1	character_to_character_own	-25.0000
hkrul_slaver_special_0_2	wh3_main_effect_caravan_cargo_capacity	2	character_to_character_own	30.0000
hkrul_slaver_special_0_2	wh3_main_effect_caravan_lower_toll_dummy	2	character_to_character_own	-50.0000
hkrul_slaver_special_1_0	wh_main_effect_character_stat_unit_health	1	character_to_character_own	10.0000
hkrul_slaver_special_1_1	wh_main_effect_character_stat_enable_poison_attacks	1	general_to_force_own	1.0000
hkrul_slaver_special_1_2	wh_main_faction_political_diplomacy_mod_empire	1	character_to_faction_unseen	5.0000
hkrul_slaver_special_1_2	wh_main_effect_force_stat_leadership	1	general_to_force_own	5.0000
hkrul_slaver_special_1_3	wh_main_effect_character_stat_armour	1	character_to_character_own	10.0000
hkrul_slaver_special_1_3	wh2_dlc10_effect_ability_enable_guardian	1	character_to_character_own	1.0000
hkrul_slaver_special_1_4	wh_main_effect_force_stat_melee_attack	1	general_to_force_own	5.0000
hkrul_slaver_special_1_4	hkrul_whipped	1	character_to_character_own	1.0000
