character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_mar_jaan				
hkrul_jk_special_1_0	wh_main_effect_region_resource_dyes_production	1	character_to_region_own	5.0000
hkrul_jk_special_1_0	wh_main_effect_region_resource_pottery_production	1	character_to_region_own	5.0000
hkrul_jk_special_1_0	hkrul_mar_artisan	1	character_to_region_own_factionwide	15.0000
hkrul_jk_special_1_1	wh_main_effect_force_all_campaign_experience_base_all	1	general_to_force_own	1.0000
hkrul_jk_special_1_1	wh_main_effect_character_stat_armour	1	general_to_force_own	3.0000
hkrul_jk_special_1_3	wh2_twa03_attrition_immunity_high_seas_reef_storm	1	general_to_force_own	1.0000
hkrul_jk_special_1_3	hkrul_mar_xp_gain_sea	1	character_to_force_own_factionwide	20.0000
hkrul_jk_special_1_2	wh_main_effect_character_stat_leadership_aura_size	1	character_to_character_own	25.0000
hkrul_jk_special_1_2	hkrul_mar_anc_stadsraad	1	character_to_character_own	1.0000
hkrul_jk_special_1_4	wh_main_effect_force_army_campaign_siege_defend_attrition	1	character_to_region_own_factionwide_unseen	-30.0000
hkrul_jk_special_1_4	hkrul_mar_movement_range_enemy	1	character_to_force_enemy_provincewide	-20.0000
hkrul_jk_special_2	hkrul_mar_enable_army_bombard	1	character_to_force_own_factionwide	1.0000
hkrul_jk_special_3	hkrul_mar_post_battle_sea	1	character_to_faction	50.0000
hkrul_jk_special_3	hkrul_mar_md_sea	1	character_to_force_own	10.0000
hkrul_jk_special_3	wh2_main_effect_force_stat_melee_attack_at_sea	1	character_to_force_own	12.0000
hkrul_jk_special_2	wh_main_effect_force_stat_leadership_enemy_unit	1	general_to_force_enemy_regionwide	-8.0000
hkrul_jk_special_2_0	wh_main_effect_economy_trade_tariff_mod	1	character_to_faction_unseen	8.0000
hkrul_jk_special_2_0	wh_main_faction_political_diplomacy_mod_empire	1	character_to_faction_unseen	8.0000
hkrul_jk_special_2_1_1	hkrul_mar_averland	1	character_to_character_own	1.0000
