character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_mar_mundvard				
hkrul_mundvard_special_1_0	wh_main_effect_province_growth_characters	1	character_to_province_own	20.0000
hkrul_mundvard_special_1_0	wh_main_effect_public_order_characters_negative	1	character_to_enemy_province	-5.0000
hkrul_mundvard_special_1_1	wh_main_effect_character_stat_ward_save	1	character_to_character_own	5.0000
hkrul_mundvard_special_1_1	wh_main_effect_character_stat_armour	1	character_to_character_own	10.0000
hkrul_mundvard_special_1_2	wh3_main_effect_allegiance_points_loan_army_mod	1	character_to_faction_unseen	-30.0000
hkrul_mundvard_special_1_2	wh_main_faction_political_diplomacy_mod_empire	1	character_to_faction_unseen	15.0000
hkrul_mundvard_special_1_3	wh_main_effect_ability_cooldown_lore_of_vampires	1	character_to_character_own	-25.0000
hkrul_mundvard_special_1_3	wh_pro02_effect_force_stat_melee_attack_vampire_heroes	1	character_to_force_own_alt_text	10.0000
hkrul_mundvard_special_2_0	wh_main_effect_economy_gdp_mod_all	1	faction_to_region_own	8.0000
hkrul_mundvard_special_2_0	hkrul_mar_mundvard_human_recruit	1	character_to_force_own_factionwide	-30.0000
hkrul_mar_mundvard_innate	hkrul_enable_immortality	1	character_to_character_own	1.0000
hkrul_mar_mundvard_innate	hkrul_mundvard_enable_ability_shadow_walk	1	character_to_character_own	1.0000
hkrul_mar_mundvard_innate	wh_main_effect_agent_action_success_chance	1	character_to_character_own_factionwide	10.0000
hkrul_mar_mundvard_beast	hkrul_mar_mundvard_beast	1	character_to_character_own	1.0000
