character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_rasha				
hkrul_rasha_agent_actions	wh2_dlc11_effect_agent_action_enable_champion_hinder_settlement_treasure_hunt	1	character_to_character_own	1.0000
hkrul_rasha_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	1	character_to_character_own	1.0000
hkrul_rasha_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	1	character_to_character_own	1.0000
hkrul_rasha_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	1	character_to_character_own	1.0000
hkrul_rasha_agent_actions	wh2_main_effect_agent_action_enable_champion_passive_spread_public_order	1	character_to_character_own	1.0000
hkrul_rasha_agent_actions	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	1	character_to_province_enemy	-1.0000
hkrul_rasha_agent_actions	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	1	character_to_province_own	1.0000
hkrul_rasha_agent_actions	wh2_main_effect_agent_action_enable_champion_assist_army_scavenge	1	character_to_character_own	1.0000
hkrul_rasha_special_1_0	wh_main_effect_character_stat_armour	1	character_to_character_own	15.0000
hkrul_rasha_special_1_0	wh_main_effect_character_stat_ap_damage	1	character_to_character_own	15.0000
hkrul_rasha_special_1_1	wh_main_effect_character_stat_range	1	agent_to_parent_army_general_own	15.0000
hkrul_rasha_special_1_1	wh_main_effect_character_stat_missile_damage	1	agent_to_parent_army_general_own	15.0000
hkrul_rasha_special_1_2	rhox_mar_effect_additional_caravan_cargo	1	agent_to_parent_army_general_own	150.0000
hkrul_rasha_special_1_2	wh3_main_effect_caravan_cargo_value	1	agent_to_parent_army_general_own	10.0000
hkrul_rasha_special_1_3	wh_main_effect_force_all_campaign_replenishment_rate	1	agent_to_parent_army_own	8.0000
hkrul_rasha_special_1_3	wh2_dlc10_effect_ability_enable_guardian	1	character_to_character_own	1.0000
hkrul_rasha_special_1_4	hkrul_rasha_sword	1	character_to_character_own	1.0000
hkrul_rasha_special_1_4	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	1	character_to_character_own	15.0000
