key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_harb									
skill_node_hkrul_harb_campaign_01		wh2_main_skill_all_hero_assist_army_scouting		5	0		0	0	true
skill_node_hkrul_harb_campaign_02		wh2_main_skill_all_hero_assist_army_scavenge		5	1		0	0	true
skill_node_hkrul_harb_campaign_03		wh2_main_skill_all_hero_passive_increase_trade		5	2		0	0	true
skill_node_hkrul_harb_campaign_05		wh2_main_skill_all_hero_hinder_agent_assassinate		5	4		0	0	true
skill_node_hkrul_harb_campaign_06		wh2_main_skill_all_hero_hinder_army_assault_units		5	5		0	0	true
skill_node_hkrul_harb_campaign_07		wh2_main_skill_all_hero_reduce_action_cost		5	6		0	0	true
skill_node_hkrul_harb_campaign_actions_dummy		hkrul_harb_agent_actions		8	0		1	0	false
skill_node_hkrul_harb_generic_2		hkrul_mar_haeyndrik_shield		0	5		0	0	true
skill_node_hkrul_harb_generic_1		wh_main_skill_emp_champion_unique_hold_the_line		0	6		0	0	true
skill_node_hkrul_harb_innate		innate_hkrul_harb		6	0		1	0	false
skill_node_hkrul_harb_special_1_0		hkrul_harb_special_1_0		1	0		0	0	true
skill_node_hkrul_harb_special_1_1		hkrul_harb_special_1_1		1	1		0	0	true
skill_node_hkrul_harb_special_1_2		hkrul_harb_special_1_2		1	2		0	0	true
skill_node_hkrul_harb_special_1_6		hkrul_harb_special_1_6		1	6		0	2	true
skill_node_hkrul_harb_special_1_5		hkrul_harb_special_1_5		1	5		0	0	true
skill_node_hkrul_harb_special_1_3		hkrul_harb_special_1_3		1	3		0	2	true
skill_node_hkrul_harb_special_2_3		hkrul_harb_special_2_3		2	3		0	0	true
skill_node_hkrul_harb_special_2_6		hkrul_harb_special_2_6		2	6		0	0	true
skill_node_hkrul_harb_special_2_1		hkrul_harb_special_2_1		2	1		0	0	true
skill_node_hkrul_harb_special_2_5		hkrul_harb_special_2_5		2	5		0	0	true
skill_node_hkrul_harb_special_2_2		hkrul_harb_special_2_2		2	2		0	0	true
skill_node_hkrul_harb_special_2_4		hkrul_harb_special_2_4		2	4		0	6	true
skill_node_hkrul_harb_special_2_8		hkrul_harb_special_2_8		2	8		0	4	true
skill_node_hkrul_harb_special_2_7		hkrul_harb_special_2_7		2	7		0	0	true
skill_node_hkrul_harb_special_2_0		hkrul_harb_special_2_0		2	0		0	0	true
skill_node_hkrul_harb_special_0_4		hkrul_harb_special_0_4		0	9		0	0	true
skill_node_hkrul_harb_special_0_2		hkrul_harb_special_0_2		0	10		0	0	true
skill_node_hkrul_harb_special_0_3		hkrul_harb_special_0_3		0	11		0	0	true
skill_node_hkrul_harb_special_0_1		hkrul_harb_special_0_1		0	8		0	0	true
skill_node_hkrul_harb_special_1_4		hkrul_harb_special_1_4		1	4		0	0	true
