key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_fooger									
hkrul_skill_node_hkrul_fooger_misc_01		hkrul_fooger_special_0_1		0	11		0	0	true
hkrul_skill_node_hkrul_fooger_misc_02		hkrul_fooger_special_0_2		0	12		0	0	true
hkrul_skill_node_hkrul_fooger_misc_04		wh_main_skill_all_lord_battle_brass-lunged		0	4		0	0	true
hkrul_skill_node_hkrul_fooger_misc_05		wh_main_skill_emp_lord_battle_hold_the_line		0	5		0	0	true
hkrul_skill_node_hkrul_fooger_misc_06		hkrul_mar_haeyndrik_shield		0	6		0	0	true
hkrul_skill_node_hkrul_fooger_unique_0		hkrul_fooger_special_1_0		1	0		0	0	true
hkrul_skill_node_hkrul_fooger_unique_1		hkrul_fooger_special_1_1		1	1		0	0	true
hkrul_skill_node_hkrul_fooger_unique_2		hkrul_fooger_special_1_2		1	2		0	0	true
hkrul_skill_node_hkrul_fooger_unique_3		hkrul_fooger_special_1_3		1	3		0	0	true
hkrul_skill_node_hkrul_fooger_unique_4		hkrul_fooger_special_1_4		1	4		0	0	true
hkrul_skill_node_hkrul_fooger_unique_5		hkrul_fooger_special_1_5		1	5		0	4	true
hkrul_skill_node_hkrul_fooger_battle_0		wh_main_skill_all_lord_battle_inspiring_presence		4	0		0	0	true
hkrul_skill_node_hkrul_fooger_battle_01		wh2_dlc11_skill_emp_army_buff_emperors_finest		4	1		0	0	true
hkrul_skill_node_hkrul_fooger_battle_02		wh2_dlc11_skill_emp_army_buff_speed_of_horse		4	2		0	0	true
hkrul_skill_node_hkrul_fooger_battle_03		wh2_dlc11_skill_emp_army_buff_pistolkorps		4	3		0	0	true
hkrul_skill_node_hkrul_fooger_battle_04		wh2_dlc11_skill_emp_army_buff_honest_steel		4	4		0	0	true
hkrul_skill_node_hkrul_fooger_battle_05		wh2_dlc11_skill_emp_army_buff_mighty_forge		4	5		0	0	true
hkrul_skill_node_hkrul_fooger_battle_06		wh2_dlc11_skill_emp_army_buff_imperial_gunnery		4	6		0	0	true
hkrul_skill_node_hkrul_fooger_battle_07		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
hkrul_skill_node_hkrul_fooger_battle_08		wh2_dlc11_skill_emp_army_buff_strength_of_hardship		4	8		0	0	true
hkrul_skill_node_hkrul_fooger_battle_09		wh2_dlc11_skill_emp_army_buff_sharpshooter		4	9		0	0	true
hkrul_skill_node_hkrul_fooger_battle_10		wh2_dlc11_skill_emp_army_buff_taste_for_battle		4	10		0	0	true
hkrul_skill_node_hkrul_fooger_battle_11		wh2_dlc11_skill_emp_army_buff_artillery_master		4	11		0	0	true
hkrul_skill_node_hkrul_fooger_battle_12		wh_main_skill_all_lord_battle_stand_your_ground		4	12		0	2	true
hkrul_skill_node_hkrul_fooger_self_01		wh_main_skill_all_all_self_hard_to_hit_starter		3	0		0	0	true
hkrul_skill_node_hkrul_fooger_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge		3	1		0	0	true
hkrul_skill_node_hkrul_fooger_self_03		wh2_dlc11_skill_all_lord_self_full_plate_armour		3	2		0	0	true
hkrul_skill_node_hkrul_fooger_self_04		wh2_dlc11_skill_all_lord_self_scarred_veteran		3	3		0	0	true
hkrul_skill_node_hkrul_fooger_self_05		wh2_dlc11_skill_all_lord_self_deadly_blade		3	4		0	0	true
hkrul_skill_node_hkrul_fooger_self_06		wh_main_skill_all_all_self_foe-seeker		3	5		0	4	true
hkrul_skill_node_hkrul_fooger_self_07		wh2_dlc11_skill_all_lord_self_wound-maker		3	6		0	0	true
hkrul_skill_node_hkrul_fooger_self_08		wh2_dlc11_skill_all_lord_self_blade_master		3	7		0	0	true
hkrul_skill_node_hkrul_fooger_self_09		wh2_dlc11_skill_all_lord_self_self_indomitable		3	8		0	0	true
hkrul_skill_node_hkrul_fooger_self_10		wh2_dlc11_skill_all_lord_self_blade_shield		3	9		0	0	true
hkrul_skill_node_hkrul_fooger_self_11		wh_main_skill_all_all_self_deadly_onslaught		3	10		0	4	true
hkrul_skill_node_hkrul_fooger_campaign_01		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
hkrul_skill_node_hkrul_fooger_campaign_02		wh_main_skill_emp_lord_campaign_iron_disciplinarian		5	1		0	0	true
hkrul_skill_node_hkrul_fooger_campaign_03		wh_main_skill_emp_lord_campaign_leader_of_renown		5	2		0	0	true
hkrul_skill_node_hkrul_fooger_campaign_04		wh_main_skill_lord_all_campaign_reassuring_presence		5	3		0	0	true
hkrul_skill_node_hkrul_fooger_campaign_05		wh_main_skill_emp_lord_campaign_fervent		5	4		0	0	true
hkrul_skill_node_hkrul_fooger_campaign_06		wh_main_skill_all_lord_campaign_irrepressible		5	5		0	4	true
hkrul_skill_node_hkrul_fooger_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
hkrul_skill_node_hkrul_fooger_campaign_08		wh_main_skill_emp_lord_campaign_quartermaster		5	7		0	0	true
hkrul_skill_node_hkrul_fooger_campaign_09		wh_main_skill_emp_lord_campaign_logistician		5	8		0	0	true
hkrul_skill_node_hkrul_fooger_campaign_10		wh_main_skill_all_lord_campaign_alert		5	9		0	0	true
hkrul_skill_node_hkrul_fooger_campaign_11		wh_main_skill_emp_lord_campaign_headhunter		5	10		0	4	true
hkrul_skill_node_hkrul_fooger_innate		innate_hkrul_fooger		6	0		1	0	false
