key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_mar_pg									
skill_node_hkrul_pg_special_0_0_1		hkrul_pg_mount_barded_warhorse		0	1		0	0	true
skill_node_hkrul_pg_generic_2		hkrul_mar_haeyndrik_shield		0	2		0	0	true
skill_node_hkrul_pg_generic_1		wh_main_skill_emp_champion_unique_hold_the_line		0	3		0	0	true
skill_node_hkrul_pg_special_0_1		hkrul_pg_special_0_1		0	4		0	2	true
skill_node_hkrul_pg_special_0_2		hkrul_pg_special_0_2		0	5		0	0	true
skill_node_hkrul_pg_special_0_3		hkrul_pg_special_0_3		0	6		0	0	true
skill_node_hkrul_pg_special_0_4		hkrul_pg_special_0_4		0	7		0	0	true
skill_node_hkrul_pg_special_0_5		wh3_main_skill_all_mentor_hero		0	20		0	0	true
skill_node_hkrul_pg_special_1_0		hkrul_pg_special_1_0		1	0		0	0	true
skill_node_hkrul_pg_special_1_1		hkrul_pg_special_1_1		1	1		0	0	true
skill_node_hkrul_pg_special_1_2		hkrul_pg_special_1_2		1	2		0	0	true
skill_node_hkrul_pg_special_2		hkrul_pg_special_2		1	3		0	2	true
skill_node_hkrul_pg_special_3_1		hkrul_pg_special_3_1		1	4		0	0	true
skill_node_hkrul_pg_special_3_2		hkrul_pg_special_3_2		1	5		0	0	true
skill_node_hkrul_pg_special_4		hkrul_pg_special_3_3		1	6		0	2	true
skill_node_hkrul_pg_self_0		wh_main_skill_all_all_self_blade_master_starter		2	0		0	0	true
skill_node_hkrul_pg_self_1_1		wh_main_skill_all_all_self_devastating_charge		2	1		0	0	true
skill_node_hkrul_pg_self_1_2		wh_main_skill_all_lord_self_full_plate_armour_2		2	2		0	0	true
skill_node_hkrul_pg_self_1_3		wh_main_skill_all_all_self_hard_to_hit		2	3		0	0	true
skill_node_hkrul_pg_self_1_4		wh_main_skill_all_all_self_deadly_blade		2	4		0	0	true
skill_node_hkrul_pg_self_2		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
skill_node_hkrul_pg_self_3_1		wh_main_skill_all_all_self_wound-maker		2	6		0	0	true
skill_node_hkrul_pg_self_3_2		wh_main_skill_all_all_self_scarred_veteran_2		2	7		0	0	true
skill_node_hkrul_pg_self_3_3		wh_main_skill_all_all_self_indomitable		2	8		0	0	true
skill_node_hkrul_pg_self_3_4		wh_main_skill_all_all_self_blade_shield		2	9		0	0	true
skill_node_hkrul_pg_self_4		wh_main_skill_all_all_self_deadly_onslaught		2	10		0	4	true
skill_node_hkrul_pg_campaign_01		wh2_main_skill_all_hero_assist_army_training		5	0		0	0	true
skill_node_hkrul_pg_campaign_02		wh2_main_skill_all_hero_assist_army_scavenge		5	1		0	0	true
skill_node_hkrul_pg_campaign_03		wh2_main_skill_all_hero_passive_increase_trade		5	2		0	0	true
skill_node_hkrul_pg_campaign_05		wh2_main_skill_all_hero_hinder_agent_assassinate		5	4		0	0	true
skill_node_hkrul_pg_campaign_06		wh2_main_skill_all_hero_hinder_army_assault_units		5	5		0	0	true
skill_node_hkrul_pg_campaign_07		wh2_main_skill_all_hero_reduce_action_cost		5	6		0	0	true
skill_node_hkrul_pg_innate		innate_hkrul_pg		6	0		1	0	false
skill_node_hkrul_pg_campaign_actions_dummy		hkrul_pg_agent_actions		8	0		1	0	false
hkrul_pg_agent_actions		hkrul_pg_agent_actions		8	0		1	0	false
