unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/hkrul_camille					
			hkrul_dauphine	mp_cap_group_heroes	false
			hkrul_dauphine	emp_state_troops	false
			hkrul_dauphine	wh2_dlc13_emp_elector_count_reward_units	false
			hkrul_dauphine	emp_characters	false
			hkrul_mar_mananns_blades_ror	hkrul_mar_manann	false
			hkrul_mar_sons_of_manann	hkrul_mar_manann	false
			hkrul_mar_knights_griffon	hkrul_mar_manann	false
			ovn_mar_cha_wizard_sea_0	mp_cap_group_heroes	false
			ovn_mar_cha_wizard_sea_0	emp_characters	false
			ovn_mar_cha_wizard_sea_1	mp_cap_group_heroes	false
			ovn_mar_cha_wizard_sea_1	emp_characters	false
			ovn_mar_cha_wizard_sea_2	mp_cap_group_heroes	false
			ovn_mar_cha_wizard_sea_2	emp_characters	false
			hkrul_dauphine_1	mp_cap_group_heroes	false
			hkrul_dauphine_1	emp_state_troops	false
			hkrul_dauphine_1	wh2_dlc13_emp_elector_count_reward_units	false
			hkrul_dauphine_1	emp_characters	false
			hkrul_dauphine_2	mp_cap_group_heroes	false
			hkrul_dauphine_2	emp_state_troops	false
			hkrul_dauphine_2	wh2_dlc13_emp_elector_count_reward_units	false
			hkrul_dauphine_2	emp_characters	false
			hkrul_dauphine_3	mp_cap_group_heroes	false
			hkrul_dauphine_3	emp_state_troops	false
			hkrul_dauphine_3	wh2_dlc13_emp_elector_count_reward_units	false
			hkrul_dauphine_3	emp_characters	false
			ovn_mar_inf_knights_mariner_0	hkrul_mar_manann	false
			hkrul_mar_knights_griffon	hkrul_mariners	false
			hkrul_manann_flagellant	emp_all	false
			hkrul_manann_flagellant	emp_flagellants	false
			hkrul_manann_flagellant	emp_infantry	false
			hkrul_manann_flagellant	emp_state_troops	false
			hkrul_manann_flagellant	infantry_units	false
			hkrul_manann_flagellant	mp_cap_unit_emp_inf_flagellants_0	false
			hkrul_manann_flagellant	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
			hkrul_manann_flagellant	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	false
			hkrul_manann_flagellant	wh2_dlc17_volkmar_focus_units	false
			hkrul_manann_flagellant	wh3_dlc23_neu_melee_units_ulrika	false
			hkrul_manann_flagellant	hkrul_mar_manann	false
			hkrul_manann_flagellant	hkrul_fanatics	false
			hkrul_mar_knights_mariner	hkrul_mariners_knights	false
			hkrul_mar_knights_mariner_fmc	hkrul_mariners_knights	false
			ovn_mar_mon_augas_fish_0	hkrul_mar_fish	false
			ovn_mar_mon_augas_fish_1	hkrul_mar_fish	false
			hkrul_mar_knights_mariner	hkrul_mar_manann	false
			hkrul_mar_knights_mariner_fmc	hkrul_mar_manann	false
