unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/rhox_dauphine_reinforcements					
			rhox_dauphine_snek_hkrul_mar_landship	snek_mar_landship	false
			rhox_dauphine_snek_hkrul_mar_landship	mp_set_emp_veh_landship	false
			rhox_dauphine_snek_hkrul_mar_landship	all_units_excluding_terror	false
			rhox_dauphine_snek_hkrul_mar_landship	emp_all	false
			rhox_dauphine_snek_hkrul_mar_landship	emp_steam_tank_and_demigryph_knights	false
			rhox_dauphine_snek_hkrul_mar_landship	emp_steam_tank	false
			rhox_dauphine_snek_hkrul_mar_landship	emp_warmachines	false
			rhox_dauphine_snek_hkrul_mar_landship	mp_cap_group_chariots_warmachines	false
			rhox_dauphine_snek_hkrul_mar_landship	mp_cap_group_missile_cav_chariots_warmachines	false
			rhox_dauphine_snek_hkrul_mar_landship	mp_cap_group_ranged_units	false
			rhox_dauphine_snek_hkrul_mar_landship	mp_cap_group_rare_single_entities	false
			rhox_dauphine_snek_hkrul_mar_landship	mp_cap_unit_emp_veh_steam_tank	false
			rhox_dauphine_snek_hkrul_mar_landship	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	false
			rhox_dauphine_snek_hkrul_mar_landship	rhox_mar_ranged	false
			rhox_dauphine_hkrul_mar_hellblaster	emp_all	false
			rhox_dauphine_hkrul_mar_hellblaster	emp_artillery	false
			rhox_dauphine_hkrul_mar_hellblaster	mp_cap_group_ranged_units	false
			rhox_dauphine_hkrul_mar_hellblaster	mp_cap_unit_emp_art_helblaster_volley_gun	false
			rhox_dauphine_hkrul_mar_hellblaster	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	false
			rhox_dauphine_hkrul_mar_hellblaster	rhox_mar_ranged	false
			rhox_dauphine_hkrul_mar_cleansing_flame	cavalry_and_monsters_knights	false
			rhox_dauphine_hkrul_mar_cleansing_flame	emp_all	false
			rhox_dauphine_hkrul_mar_cleansing_flame	emp_knights	false
			rhox_dauphine_hkrul_mar_cleansing_flame	emp_lances	false
			rhox_dauphine_hkrul_mar_cleansing_flame	emp_melee_infantry_tier_2	false
			rhox_dauphine_hkrul_mar_cleansing_flame	mp_cap_unit_emp_cav_knights_of_the_blazing_sun	false
			rhox_dauphine_hkrul_mar_cleansing_flame	wh2_dlc11_emp_empire_knights_reiksguard_knights_of_the_blazing_sun	false
			rhox_dauphine_hkrul_mar_cleansing_flame	wh2_dlc11_emp_vets_greatswords_halberds_reiksguard_knights_of_the_blazing_sun_demigryph_knights	false
			rhox_dauphine_hkrul_mar_cleansing_flame	hkrul_mar_cleansing_flame	false
			rhox_dauphine_hkrul_mar_cleansing_flame	rhox_mar_melee	false
			rhox_dauphine_hkrul_mar_art_scheepskanon	rhox_mar_ranged	false
			rhox_dauphine_hkrul_mar_art_scheepskanon	emp_all	false
			rhox_dauphine_hkrul_mar_art_scheepskanon	emp_artillery	false
			rhox_dauphine_hkrul_mar_art_scheepskanon	emp_greatcannon	false
			rhox_dauphine_hkrul_mar_art_scheepskanon	mp_cap_group_ranged_units	false
			rhox_dauphine_hkrul_mar_art_scheepskanon	mp_cap_unit_emp_art_great_cannon	false
			rhox_dauphine_hkrul_mar_art_scheepskanon	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	false
			rhox_dauphine_hkrul_mar_inf_greatsword	emp_all	false
			rhox_dauphine_hkrul_mar_inf_greatsword	emp_greatswords	false
			rhox_dauphine_hkrul_mar_inf_greatsword	emp_infantry	false
			rhox_dauphine_hkrul_mar_inf_greatsword	emp_melee_infantry_tier_1	false
			rhox_dauphine_hkrul_mar_inf_greatsword	mp_cap_unit_emp_inf_greatswords	false
			rhox_dauphine_hkrul_mar_inf_greatsword	wh2_dlc11_emp_greatswords_demigryph_knights	false
			rhox_dauphine_hkrul_mar_inf_greatsword	wh2_dlc11_emp_vets_greatswords_halberds_reiksguard_knights_of_the_blazing_sun_demigryph_knights	false
			rhox_dauphine_hkrul_mar_inf_greatsword	rhox_mar_melee	false
			rhox_dauphine_hkrul_mar_inf_handgun	emp_all	false
			rhox_dauphine_hkrul_mar_inf_handgun	emp_handgunners	false
			rhox_dauphine_hkrul_mar_inf_handgun	emp_infantry	false
			rhox_dauphine_hkrul_mar_inf_handgun	emp_state_troops	false
			rhox_dauphine_hkrul_mar_inf_handgun	mp_cap_unit_emp_inf_handgunners	false
			rhox_dauphine_hkrul_mar_inf_handgun	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			rhox_dauphine_hkrul_mar_inf_handgun	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			rhox_dauphine_hkrul_mar_inf_handgun	rhox_mar_ranged	false
			rhox_dauphine_hkrul_mar_riverwarden	emp_all	false
			rhox_dauphine_hkrul_mar_riverwarden	emp_freecompany	false
			rhox_dauphine_hkrul_mar_riverwarden	emp_infantry	false
			rhox_dauphine_hkrul_mar_riverwarden	emp_melee_infantry_tier_1	false
