unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/hkrul_mar_ror					
			hkrul_klumpf	emp_all	false
			hkrul_klumpf	emp_infantry	false
			hkrul_klumpf	emp_melee_infantry_tier_1	false
			hkrul_klumpf	emp_state_troops	false
			hkrul_klumpf	emp_swords	false
			hkrul_klumpf	mp_cap_unit_emp_inf_sigmars_sons_0	false
			hkrul_klumpf	mp_cap_unit_emp_inf_swordsmen_0	false
			hkrul_klumpf	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
			hkrul_klumpf	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights_ror	false
			hkrul_klumpf	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	false
			hkrul_klumpf	wh2_main_ror_units_all	false
			hkrul_mar_mananns_blades_ror	emp_all	false
			hkrul_mar_mananns_blades_ror	emp_infantry	false
			hkrul_mar_mananns_blades_ror	emp_melee_infantry_tier_1	false
			hkrul_mar_mananns_blades_ror	emp_state_troops	false
			hkrul_mar_mananns_blades_ror	emp_swords	false
			hkrul_mar_mananns_blades_ror	mp_cap_unit_emp_inf_sigmars_sons_0	false
			hkrul_mar_mananns_blades_ror	mp_cap_unit_emp_inf_swordsmen_0	false
			hkrul_mar_mananns_blades_ror	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
			hkrul_mar_mananns_blades_ror	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights_ror	false
			hkrul_mar_mananns_blades_ror	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	false
			hkrul_mar_mananns_blades_ror	wh2_main_ror_units_all	false
			hkrul_pion	emp_all	false
			hkrul_pion	emp_infantry	false
			hkrul_pion	emp_melee_infantry_tier_1	false
			hkrul_pion	emp_state_troops	false
			hkrul_pion	mp_cap_unit_emp_inf_halberdiers	false
			hkrul_pion	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
