key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/rhox_dauphine_excluded						
1587153189	wh_main_emp_settlement_major_1	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153190	wh_main_emp_settlement_major_3	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153191	wh_main_emp_settlement_major_1	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153192	wh_main_emp_settlement_major_4	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153193	wh_main_emp_settlement_major_2	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153194	wh_main_emp_settlement_major_3	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153195	wh_main_emp_settlement_major_4	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153196	wh_main_emp_settlement_major_5	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153197	wh_main_emp_settlement_major_5	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153198	wh_main_emp_settlement_minor_3	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153199	wh_main_emp_settlement_minor_2	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153200	wh_main_emp_settlement_minor_1	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153201	wh_main_emp_settlement_minor_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153202	wh_main_emp_settlement_minor_1	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153203	wh_main_emp_settlement_major_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153204	wh_main_emp_settlement_minor_3	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153205	wh2_main_special_empire_fort_emp_3	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153206	wh2_main_special_empire_fort_emp_3	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153207	wh2_main_special_empire_fort_emp_5	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153208	wh_main_emp_worship_1	wh_dlc04_emp_inf_flagellants_0	0	0	ovn_mar_cult_of_manann	false
1587153209	wh2_main_special_empire_fort_emp_4	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153210	wh_main_emp_worship_2	wh_dlc04_emp_inf_flagellants_0	0	0	ovn_mar_cult_of_manann	false
1587153211	wh2_main_special_empire_fort_emp_2	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153212	wh2_main_special_empire_fort_emp_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153213	wh2_main_special_empire_fort_emp_5	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
1587153214	wh2_main_special_empire_fort_emp_4	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153215	wh2_main_special_empire_fort_emp_1	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_cult_of_manann	false
1587153216	wh2_main_special_empire_fort_emp_1	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_cult_of_manann	false
