key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/hkrul_mar_excluded						
284737618	wh2_main_special_empire_fort_emp_1	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737619	wh2_main_special_empire_fort_emp_1	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737620	wh2_main_special_empire_fort_emp_2	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737621	wh2_main_special_empire_fort_emp_2	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737622	wh2_main_special_empire_fort_emp_2	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737623	wh2_main_special_empire_fort_emp_3	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737624	wh2_main_special_empire_fort_emp_3	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737625	wh2_main_special_empire_fort_emp_4	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737626	wh2_main_special_empire_fort_emp_4	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737627	wh2_main_special_empire_fort_emp_5	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737628	wh2_main_special_empire_fort_emp_5	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737666	wh_main_emp_settlement_major_1	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737667	wh_main_emp_settlement_major_1	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737668	wh_main_emp_settlement_major_2	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737669	wh_main_emp_settlement_major_2	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737670	wh_main_emp_settlement_major_3	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737671	wh_main_emp_settlement_major_3	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737672	wh_main_emp_settlement_major_4	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737673	wh_main_emp_settlement_major_4	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737674	wh_main_emp_settlement_major_5	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737675	wh_main_emp_settlement_major_5	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737676	wh_main_emp_settlement_minor_1	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737677	wh_main_emp_settlement_minor_1	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737678	wh_main_emp_settlement_minor_2	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737679	wh_main_emp_settlement_minor_2	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737680	wh_main_emp_settlement_minor_3	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737681	wh_main_emp_settlement_minor_3	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737697	wh3_dlc25_emp_wizards_3	wh_main_emp_veh_luminark_of_hysh_0	0	0	wh_main_emp_marienburg	false
284737698	wh_main_emp_worship_1	wh_dlc04_emp_inf_flagellants_0	0	0	wh_main_emp_marienburg	false
284737699	wh_main_emp_worship_2	wh_dlc04_emp_inf_flagellants_0	0	0	wh_main_emp_marienburg	false
284737700	wh_main_emp_worship_3	wh_dlc04_emp_inf_flagellants_0	0	0	wh_main_emp_marienburg	false
284737701	wh_main_special_settlement_couronne_1_emp	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737702	wh_main_special_settlement_couronne_1_emp	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737703	wh_main_special_settlement_couronne_2_emp	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737704	wh_main_special_settlement_couronne_2_emp	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737705	wh_main_special_settlement_couronne_3_emp	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737706	wh_main_special_settlement_couronne_3_emp	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737707	wh_main_special_settlement_couronne_4_emp	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737708	wh_main_special_settlement_couronne_4_emp	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737709	wh_main_special_settlement_couronne_5_emp	wh_main_emp_inf_spearmen_0	0	0	wh_main_emp_marienburg	false
284737710	wh_main_special_settlement_couronne_5_emp	wh2_dlc13_emp_inf_archers_0	0	0	wh_main_emp_marienburg	false
284737711	wh_main_emp_forges_1	wh2_dlc13_emp_veh_war_wagon_0	0	0	wh_main_emp_marienburg	false
284737712	wh_main_emp_forges_1	wh_main_emp_art_mortar	0	0	wh_main_emp_marienburg	false
284737713	wh_main_emp_forges_2	wh2_dlc13_emp_veh_war_wagon_1	0	0	wh_main_emp_marienburg	false
284737714	wh_main_emp_forges_2	wh_main_emp_art_great_cannon	0	0	wh_main_emp_marienburg	false
284737715	wh_main_emp_forges_2	wh2_dlc13_emp_veh_war_wagon_0	0	0	wh_main_emp_marienburg	false
284737716	wh_main_emp_forges_2	wh_main_emp_art_mortar	0	0	wh_main_emp_marienburg	false
284737717	wh_main_emp_forges_3	wh2_dlc13_emp_veh_war_wagon_0	0	0	wh_main_emp_marienburg	false
284737718	wh_main_emp_forges_3	wh_main_emp_art_great_cannon	0	0	wh_main_emp_marienburg	false
284737719	wh_main_emp_forges_3	wh_main_emp_art_helstorm_rocket_battery	0	0	wh_main_emp_marienburg	false
284737720	wh_main_emp_forges_3	wh_main_emp_art_mortar	0	0	wh_main_emp_marienburg	false
284737721	wh_main_emp_forges_3	wh2_dlc13_emp_veh_war_wagon_1	0	0	wh_main_emp_marienburg	false
284737722	wh_main_emp_forges_3	wh_main_emp_art_helblaster_volley_gun	0	0	wh_main_emp_marienburg	false
284737723	wh_main_emp_forges_4	wh_main_emp_art_mortar	0	0	wh_main_emp_marienburg	false
284737724	wh_main_emp_forges_4	wh2_dlc13_emp_veh_war_wagon_1	0	0	wh_main_emp_marienburg	false
284737725	wh_main_emp_forges_4	wh2_dlc13_emp_veh_war_wagon_0	0	0	wh_main_emp_marienburg	false
284737726	wh_main_emp_forges_4	wh_main_emp_veh_steam_tank	0	0	wh_main_emp_marienburg	false
284737727	wh_main_emp_forges_4	wh_main_emp_art_helstorm_rocket_battery	0	0	wh_main_emp_marienburg	false
284737728	wh_main_emp_forges_4	wh3_dlc25_emp_veh_steam_tank_volley_gun	0	0	wh_main_emp_marienburg	false
284737729	wh_main_emp_forges_4	wh_main_emp_art_great_cannon	0	0	wh_main_emp_marienburg	false
284737730	wh_main_emp_forges_4	wh_main_emp_art_helblaster_volley_gun	0	0	wh_main_emp_marienburg	false
284737731	wh_main_emp_barracks_1	wh_main_emp_inf_swordsmen	0	0	wh_main_emp_marienburg	false
284737732	wh_main_emp_barracks_1	wh_main_emp_inf_spearmen_1	0	0	wh_main_emp_marienburg	false
284737733	wh_main_emp_barracks_2	wh_main_emp_inf_crossbowmen	0	0	wh_main_emp_marienburg	false
284737734	wh_main_emp_barracks_2	wh_main_emp_inf_swordsmen	0	0	wh_main_emp_marienburg	false
284737735	wh_main_emp_barracks_2	wh_main_emp_inf_halberdiers	0	0	wh_main_emp_marienburg	false
284737736	wh_main_emp_barracks_2	wh_main_emp_inf_spearmen_1	0	0	wh_main_emp_marienburg	false
284737737	wh_main_emp_barracks_3	wh2_dlc13_emp_inf_huntsmen_0	0	0	wh_main_emp_marienburg	false
284737738	wh_main_emp_barracks_3	wh_main_emp_inf_swordsmen	0	0	wh_main_emp_marienburg	false
284737739	wh_main_emp_barracks_3	wh_main_emp_inf_spearmen_1	0	0	wh_main_emp_marienburg	false
284737740	wh_main_emp_barracks_3	wh_main_emp_inf_greatswords	0	0	wh_main_emp_marienburg	false
284737741	wh_main_emp_barracks_3	wh2_main_def_inf_darkshards_0	0	0	wh_main_emp_marienburg	false
284737742	wh_main_emp_barracks_3	wh_main_emp_inf_halberdiers	0	0	wh_main_emp_marienburg	false
284737743	wh_main_emp_barracks_3	wh_main_emp_inf_crossbowmen	0	0	wh_main_emp_marienburg	false
284737744	wh3_dlc25_emp_shooting_range_1	wh_dlc04_emp_inf_free_company_militia_0	0	0	wh_main_emp_marienburg	false
284737745	wh3_dlc25_emp_shooting_range_1	wh_main_emp_cav_pistoliers_1	0	0	wh_main_emp_marienburg	false
