key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/rhox_fooger_excluded						
649461107	wh2_main_special_empire_fort_emp_1	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461108	wh2_main_special_empire_fort_emp_1	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461109	wh2_main_special_empire_fort_emp_2	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461110	wh2_main_special_empire_fort_emp_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461111	wh2_main_special_empire_fort_emp_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461112	wh2_main_special_empire_fort_emp_3	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461113	wh2_main_special_empire_fort_emp_3	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461114	wh2_main_special_empire_fort_emp_4	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461115	wh2_main_special_empire_fort_emp_4	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461116	wh2_main_special_empire_fort_emp_5	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461117	wh2_main_special_empire_fort_emp_5	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461118	wh_main_emp_settlement_major_1	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461119	wh_main_emp_settlement_major_1	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461120	wh_main_emp_settlement_major_2	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461121	wh_main_emp_settlement_major_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461122	wh_main_emp_settlement_major_3	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461123	wh_main_emp_settlement_major_3	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461124	wh_main_emp_settlement_major_4	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461125	wh_main_emp_settlement_major_4	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461126	wh_main_emp_settlement_major_5	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461127	wh_main_emp_settlement_major_5	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461128	wh_main_emp_settlement_minor_1	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461129	wh_main_emp_settlement_minor_1	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461130	wh_main_emp_settlement_minor_2	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461131	wh_main_emp_settlement_minor_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461132	wh_main_emp_settlement_minor_3	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461133	wh_main_emp_settlement_minor_3	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461134	wh3_dlc25_emp_wizards_3	wh_main_emp_veh_luminark_of_hysh_0	0	0	ovn_mar_house_fooger	false
649461135	wh_main_emp_worship_1	wh_dlc04_emp_inf_flagellants_0	0	0	ovn_mar_house_fooger	false
649461136	wh_main_emp_worship_2	wh_dlc04_emp_inf_flagellants_0	0	0	ovn_mar_house_fooger	false
649461137	wh_main_emp_worship_3	wh_dlc04_emp_inf_flagellants_0	0	0	ovn_mar_house_fooger	false
649461138	wh_main_special_settlement_couronne_1_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461139	wh_main_special_settlement_couronne_1_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461140	wh_main_special_settlement_couronne_2_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461141	wh_main_special_settlement_couronne_2_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461142	wh_main_special_settlement_couronne_3_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461143	wh_main_special_settlement_couronne_3_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461144	wh_main_special_settlement_couronne_4_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461145	wh_main_special_settlement_couronne_4_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461146	wh_main_special_settlement_couronne_5_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_fooger	false
649461147	wh_main_special_settlement_couronne_5_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_fooger	false
649461148	wh_main_emp_forges_1	wh2_dlc13_emp_veh_war_wagon_0	0	0	ovn_mar_house_fooger	false
649461149	wh_main_emp_forges_1	wh_main_emp_art_mortar	0	0	ovn_mar_house_fooger	false
649461150	wh_main_emp_forges_2	wh2_dlc13_emp_veh_war_wagon_1	0	0	ovn_mar_house_fooger	false
649461151	wh_main_emp_forges_2	wh_main_emp_art_great_cannon	0	0	ovn_mar_house_fooger	false
649461152	wh_main_emp_forges_2	wh2_dlc13_emp_veh_war_wagon_0	0	0	ovn_mar_house_fooger	false
649461153	wh_main_emp_forges_2	wh_main_emp_art_mortar	0	0	ovn_mar_house_fooger	false
649461154	wh_main_emp_forges_3	wh2_dlc13_emp_veh_war_wagon_0	0	0	ovn_mar_house_fooger	false
649461155	wh_main_emp_forges_3	wh_main_emp_art_great_cannon	0	0	ovn_mar_house_fooger	false
649461156	wh_main_emp_forges_3	wh_main_emp_art_helstorm_rocket_battery	0	0	ovn_mar_house_fooger	false
649461157	wh_main_emp_forges_3	wh_main_emp_art_mortar	0	0	ovn_mar_house_fooger	false
649461158	wh_main_emp_forges_3	wh2_dlc13_emp_veh_war_wagon_1	0	0	ovn_mar_house_fooger	false
649461159	wh_main_emp_forges_3	wh_main_emp_art_helblaster_volley_gun	0	0	ovn_mar_house_fooger	false
649461160	wh_main_emp_forges_4	wh_main_emp_art_mortar	0	0	ovn_mar_house_fooger	false
649461161	wh_main_emp_forges_4	wh2_dlc13_emp_veh_war_wagon_1	0	0	ovn_mar_house_fooger	false
649461162	wh_main_emp_forges_4	wh2_dlc13_emp_veh_war_wagon_0	0	0	ovn_mar_house_fooger	false
649461163	wh_main_emp_forges_4	wh_main_emp_veh_steam_tank	0	0	ovn_mar_house_fooger	false
649461164	wh_main_emp_forges_4	wh_main_emp_art_helstorm_rocket_battery	0	0	ovn_mar_house_fooger	false
649461165	wh_main_emp_forges_4	wh3_dlc25_emp_veh_steam_tank_volley_gun	0	0	ovn_mar_house_fooger	false
649461166	wh_main_emp_forges_4	wh_main_emp_art_great_cannon	0	0	ovn_mar_house_fooger	false
649461167	wh_main_emp_forges_4	wh_main_emp_art_helblaster_volley_gun	0	0	ovn_mar_house_fooger	false
649461168	wh_main_emp_barracks_1	wh_main_emp_inf_swordsmen	0	0	ovn_mar_house_fooger	false
649461169	wh_main_emp_barracks_1	wh_main_emp_inf_spearmen_1	0	0	ovn_mar_house_fooger	false
649461170	wh_main_emp_barracks_2	wh_main_emp_inf_crossbowmen	0	0	ovn_mar_house_fooger	false
649461171	wh_main_emp_barracks_2	wh_main_emp_inf_swordsmen	0	0	ovn_mar_house_fooger	false
649461172	wh_main_emp_barracks_2	wh_main_emp_inf_halberdiers	0	0	ovn_mar_house_fooger	false
649461173	wh_main_emp_barracks_2	wh_main_emp_inf_spearmen_1	0	0	ovn_mar_house_fooger	false
649461174	wh_main_emp_barracks_3	wh2_dlc13_emp_inf_huntsmen_0	0	0	ovn_mar_house_fooger	false
649461175	wh_main_emp_barracks_3	wh_main_emp_inf_swordsmen	0	0	ovn_mar_house_fooger	false
649461176	wh_main_emp_barracks_3	wh_main_emp_inf_spearmen_1	0	0	ovn_mar_house_fooger	false
649461177	wh_main_emp_barracks_3	wh_main_emp_inf_greatswords	0	0	ovn_mar_house_fooger	false
649461178	wh_main_emp_barracks_3	wh2_main_def_inf_darkshards_0	0	0	ovn_mar_house_fooger	false
649461179	wh_main_emp_barracks_3	wh_main_emp_inf_halberdiers	0	0	ovn_mar_house_fooger	false
649461180	wh_main_emp_barracks_3	wh_main_emp_inf_crossbowmen	0	0	ovn_mar_house_fooger	false
