key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/rhox_mar_empire						
334341881	wh_main_special_marienburg_port_1	hkrul_mar_riverwarden	0	0		true
334341883	wh_main_special_marienburg_port_2	hkrul_mar_riverwarden	0	0		true
334341885	wh_main_special_marienburg_port_3	hkrul_mar_riverwarden	0	0		true
334341886	wh_main_special_marienburg_port_2	hkrul_privateers_dual_swords	0	0		true
334341887	wh_main_special_marienburg_port_2	hkrul_privateers	0	0		true
334341888	wh_main_special_marienburg_port_2	hkrul_mar_sons_of_manann	0	0		true
334341889	wh_main_special_marienburg_port_3	hkrul_privateers_dual_swords	0	0		true
334341890	wh_main_special_marienburg_port_3	hkrul_privateers	0	0		true
334341891	wh_main_special_marienburg_port_3	hkrul_mar_sons_of_manann	0	0		true
334341892	wh_main_special_marienburg_port_3	hkrul_mar_knights_griffon	0	0		true
334341893	hkrul_mar_suiddock	hkrul_mar_inf_boogschutter	0	0		true
334341894	hkrul_mar_suiddock	hkrul_mar_black_caps	0	0		true
334341895	hkrul_mar_suiddock	hkrul_burgher	0	0		true
334341897	rhox_mar_rijker	hkrul_mar_inf_goedendagers	0	0		true
334341898	rhox_mar_rijker	hkrul_mar_cav_rijders	0	0		true
334341899	rhox_mar_rijker	hkrul_mar_cav_rijders_crossbow	0	0		true
334341900	rhox_mar_rijker	hkrul_mar_inf_handgun	0	0		true
334341901	rhox_mar_rijker	hkrul_mar_culverin	0	0		true
334341902	hkrul_mar_temple_haeyndrik	hkrul_mar_defenders	0	0		true
334341903	hkrul_mar_temple_haeyndrik	hkrul_mar_inf_greatsword	0	0		true
334341904	hkrul_mar_temple_haeyndrik	hkrul_carriers	0	0		true
