key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/rhox_mar_de_euwe_included						
1810663196	rhox_mar_eilhart	hkrul_mar_riverwarden	0	0	ovn_mar_house_den_euwe	true
1810663197	wh2_main_emp_roads_1	hkrul_mar_riverwarden	0	0	ovn_mar_house_den_euwe	true
1810663198	wh2_main_emp_roads_2	hkrul_mar_riverwarden	0	0	ovn_mar_house_den_euwe	true
1810663199	wh2_main_foreign_slot_discovery_emp_1	hkrul_mar_black_caps	0	0	ovn_mar_house_den_euwe	true
1810663200	wh2_main_foreign_slot_discovery_emp_2	hkrul_mar_black_caps	0	0	ovn_mar_house_den_euwe	true
1810663201	wh2_main_foreign_slot_discovery_emp_3	hkrul_mar_black_caps	0	0	ovn_mar_house_den_euwe	true
1810663202	wh2_main_special_empire_fort_emp_1	hkrul_burgher	0	0	ovn_mar_house_den_euwe	true
1810663203	wh2_main_special_empire_fort_emp_1	hkrul_mar_inf_boogschutter	0	0	ovn_mar_house_den_euwe	true
1810663204	wh2_main_special_empire_fort_emp_2	hkrul_burgher	0	0	ovn_mar_house_den_euwe	true
1810663205	wh2_main_special_empire_fort_emp_2	hkrul_mar_inf_boogschutter	0	0	ovn_mar_house_den_euwe	true
1810663206	wh2_main_special_empire_fort_emp_3	hkrul_burgher	0	0	ovn_mar_house_den_euwe	true
1810663207	wh2_main_special_empire_fort_emp_3	hkrul_mar_inf_boogschutter	0	0	ovn_mar_house_den_euwe	true
1810663208	wh2_main_special_empire_fort_emp_4	hkrul_mar_inf_boogschutter	0	0	ovn_mar_house_den_euwe	true
1810663209	wh2_main_special_empire_fort_emp_4	hkrul_burgher	0	0	ovn_mar_house_den_euwe	true
1810663210	wh2_main_special_empire_fort_emp_5	hkrul_burgher	0	0	ovn_mar_house_den_euwe	true
1810663211	wh2_main_special_empire_fort_emp_5	hkrul_mar_inf_boogschutter	0	0	ovn_mar_house_den_euwe	true
1810663223	wh_main_emp_forges_1	hkrul_mar_culverin	0	0	ovn_mar_house_den_euwe	true
1810663224	wh_main_emp_forges_1	hkrul_mar_mortar	0	0	ovn_mar_house_den_euwe	true
1810663225	wh_main_emp_forges_2	hkrul_mar_culverin	0	0	ovn_mar_house_den_euwe	true
1810663226	wh_main_emp_forges_2	hkrul_mar_hellstorm	0	0	ovn_mar_house_den_euwe	true
1810663227	wh_main_emp_forges_2	hkrul_mar_mortar	0	0	ovn_mar_house_den_euwe	true
1810663228	wh_main_emp_forges_3	hkrul_mar_culverin	0	0	ovn_mar_house_den_euwe	true
1810663229	wh_main_emp_forges_3	hkrul_mar_hellblaster	0	0	ovn_mar_house_den_euwe	true
1810663230	wh_main_emp_forges_3	hkrul_mar_mortar	0	0	ovn_mar_house_den_euwe	true
1810663231	wh_main_emp_forges_3	hkrul_mar_hellstorm	0	0	ovn_mar_house_den_euwe	true
1810663232	wh_main_emp_industry_basic_3	hkrul_carriers	0	0	ovn_mar_house_den_euwe	true
1810663233	wh_main_emp_settlement_major_1	hkrul_mar_inf_boogschutter	0	0	ovn_mar_house_den_euwe	true
1810663234	wh_main_emp_settlement_major_1	hkrul_burgher	0	0	ovn_mar_house_den_euwe	true
1810663235	wh_main_emp_settlement_major_2	hkrul_burgher	0	0	ovn_mar_house_den_euwe	true
1810663236	wh_main_emp_settlement_major_2	hkrul_mar_inf_boogschutter	0	0	ovn_mar_house_den_euwe	true
