key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/rhox_mar_den_euwe_excluded						
1741172472	wh2_main_special_empire_fort_emp_1	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172473	wh2_main_special_empire_fort_emp_1	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172474	wh2_main_special_empire_fort_emp_2	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172475	wh2_main_special_empire_fort_emp_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172476	wh2_main_special_empire_fort_emp_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172477	wh2_main_special_empire_fort_emp_3	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172478	wh2_main_special_empire_fort_emp_3	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172479	wh2_main_special_empire_fort_emp_4	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172480	wh2_main_special_empire_fort_emp_4	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172481	wh2_main_special_empire_fort_emp_5	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172482	wh2_main_special_empire_fort_emp_5	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172483	wh_main_emp_settlement_major_1	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172484	wh_main_emp_settlement_major_1	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172485	wh_main_emp_settlement_major_2	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172486	wh_main_emp_settlement_major_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172487	wh_main_emp_settlement_major_3	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172488	wh_main_emp_settlement_major_3	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172489	wh_main_emp_settlement_major_4	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172490	wh_main_emp_settlement_major_4	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172491	wh_main_emp_settlement_major_5	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172492	wh_main_emp_settlement_major_5	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172493	wh_main_emp_settlement_minor_1	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172494	wh_main_emp_settlement_minor_1	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172495	wh_main_emp_settlement_minor_2	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172496	wh_main_emp_settlement_minor_2	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172497	wh_main_emp_settlement_minor_3	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172498	wh_main_emp_settlement_minor_3	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172499	wh3_dlc25_emp_wizards_3	wh_main_emp_veh_luminark_of_hysh_0	0	0	ovn_mar_house_den_euwe	false
1741172500	wh_main_emp_worship_1	wh_dlc04_emp_inf_flagellants_0	0	0	ovn_mar_house_den_euwe	false
1741172501	wh_main_emp_worship_2	wh_dlc04_emp_inf_flagellants_0	0	0	ovn_mar_house_den_euwe	false
1741172502	wh_main_emp_worship_3	wh_dlc04_emp_inf_flagellants_0	0	0	ovn_mar_house_den_euwe	false
1741172503	wh_main_special_settlement_couronne_1_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172504	wh_main_special_settlement_couronne_1_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172505	wh_main_special_settlement_couronne_2_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172506	wh_main_special_settlement_couronne_2_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172507	wh_main_special_settlement_couronne_3_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172508	wh_main_special_settlement_couronne_3_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172509	wh_main_special_settlement_couronne_4_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172510	wh_main_special_settlement_couronne_4_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172511	wh_main_special_settlement_couronne_5_emp	wh_main_emp_inf_spearmen_0	0	0	ovn_mar_house_den_euwe	false
1741172512	wh_main_special_settlement_couronne_5_emp	wh2_dlc13_emp_inf_archers_0	0	0	ovn_mar_house_den_euwe	false
1741172513	wh_main_emp_forges_1	wh2_dlc13_emp_veh_war_wagon_0	0	0	ovn_mar_house_den_euwe	false
1741172514	wh_main_emp_forges_1	wh_main_emp_art_mortar	0	0	ovn_mar_house_den_euwe	false
1741172515	wh_main_emp_forges_2	wh2_dlc13_emp_veh_war_wagon_1	0	0	ovn_mar_house_den_euwe	false
1741172516	wh_main_emp_forges_2	wh_main_emp_art_great_cannon	0	0	ovn_mar_house_den_euwe	false
1741172517	wh_main_emp_forges_2	wh2_dlc13_emp_veh_war_wagon_0	0	0	ovn_mar_house_den_euwe	false
1741172518	wh_main_emp_forges_2	wh_main_emp_art_mortar	0	0	ovn_mar_house_den_euwe	false
1741172519	wh_main_emp_forges_3	wh2_dlc13_emp_veh_war_wagon_0	0	0	ovn_mar_house_den_euwe	false
1741172520	wh_main_emp_forges_3	wh_main_emp_art_great_cannon	0	0	ovn_mar_house_den_euwe	false
